Rb1,5p1/2,,,
768.06400,1882.39,76.22,0.00,0.00
768.08400,1881.31,75.97,0.00,0.00
768.10400,1880.23,75.73,0.00,0.00
768.12400,1879.18,75.49,0.00,0.00
768.14400,1878.14,75.25,0.00,0.00
768.16400,1877.12,75.01,0.00,0.00
768.18400,1876.11,74.78,0.00,0.00
768.20400,1875.12,74.54,0.00,0.00
768.22400,1874.14,74.31,0.00,0.00
768.24400,1873.18,74.08,0.00,0.00
768.26400,1872.24,73.85,0.00,0.00
768.28400,1871.31,73.62,0.00,0.00
768.30400,1870.39,73.40,0.00,0.00
768.32400,1869.49,73.17,0.00,0.00
768.34400,1868.60,72.95,0.00,0.00
768.36400,1867.73,72.73,0.00,0.00
768.38400,1866.87,72.51,0.00,0.00
768.40400,1866.03,72.29,0.00,0.00
768.42400,1865.20,72.07,0.00,0.00
768.44400,1864.39,71.85,0.00,0.00
768.46400,1863.59,71.64,0.00,0.00
768.48400,1862.80,71.43,0.00,0.00
768.50400,1862.03,71.21,0.00,0.00
768.52400,1861.27,71.00,0.00,0.00
768.54400,1860.52,70.79,0.00,0.00
768.56400,1859.79,70.58,0.00,0.00
768.58400,1859.07,70.38,0.00,0.00
768.60400,1858.37,70.17,0.00,0.00
768.62400,1857.67,69.97,0.00,0.00
768.64400,1856.99,69.77,0.00,0.00
768.66400,1856.33,69.56,0.00,0.00
768.68400,1855.67,69.36,0.00,0.00
768.70400,1855.03,69.16,0.00,0.00
768.72400,1854.40,68.97,0.00,0.00
768.74400,1853.79,68.77,0.00,0.00
768.76400,1853.19,68.57,0.00,0.00
768.78400,1852.59,68.38,0.00,0.00
768.80400,1852.02,68.19,0.00,0.00
768.82400,1851.45,67.99,0.00,0.00
768.84400,1850.90,67.80,0.00,0.00
768.86400,1850.35,67.61,0.00,0.00
768.88400,1849.82,67.42,0.00,0.00
768.90400,1849.30,67.24,0.00,0.00
768.92400,1848.80,67.05,0.00,0.00
768.94400,1848.30,66.87,0.00,0.00
768.96400,1847.82,66.68,0.00,0.00
768.98400,1847.35,66.50,0.00,0.00
769.00400,1846.89,66.32,0.00,0.00
769.02400,1846.44,66.14,0.00,0.00
769.04400,1846.00,65.96,0.00,0.00
769.06400,1845.57,65.78,0.00,0.00
769.08400,1845.16,65.60,0.00,0.00
769.10400,1844.75,65.42,0.00,0.00
769.12400,1844.36,65.25,0.00,0.00
769.14400,1843.98,65.07,0.00,0.00
769.16400,1843.61,64.90,0.00,0.00
769.18400,1843.25,64.73,0.00,0.00
769.20400,1842.89,64.56,0.00,0.00
769.22400,1842.56,64.38,0.00,0.00
769.24400,1842.23,64.21,0.00,0.00
769.26400,1841.91,64.05,0.00,0.00
769.28400,1841.60,63.88,0.00,0.00
769.30400,1841.30,63.71,0.00,0.00
769.32400,1841.02,63.55,0.00,0.00
769.34400,1840.74,63.38,0.00,0.00
769.36400,1840.47,63.22,0.00,0.00
769.38400,1840.21,63.05,0.00,0.00
769.40400,1839.97,62.89,0.00,0.00
769.42400,1839.73,62.73,0.00,0.00
769.44400,1839.50,62.57,0.00,0.00
769.46400,1839.29,62.41,0.00,0.00
769.48400,1839.08,62.25,0.00,0.00
769.50400,1838.88,62.09,0.00,0.00
769.52400,1838.69,61.94,0.00,0.00
769.54400,1838.52,61.78,0.00,0.00
769.56400,1838.35,61.63,0.00,0.00
769.58400,1838.19,61.47,0.00,0.00
769.60400,1838.04,61.32,0.00,0.00
769.62400,1837.90,61.17,0.00,0.00
769.64400,1837.77,61.02,0.00,0.00
769.66400,1837.65,60.86,0.00,0.00
769.68400,1837.54,60.71,0.00,0.00
769.70400,1837.43,60.57,0.00,0.00
769.72400,1837.34,60.42,0.00,0.00
769.74400,1837.25,60.27,0.00,0.00
769.76400,1837.18,60.12,0.00,0.00
769.78400,1837.11,59.98,0.00,0.00
769.80400,1837.05,59.83,0.00,0.00
769.82400,1837.00,59.69,0.00,0.00
769.84400,1836.96,59.54,0.00,0.00
769.86400,1836.93,59.40,0.00,0.00
769.88400,1836.91,59.26,0.00,0.00
769.90400,1836.90,59.12,0.00,0.00
769.92400,1836.89,58.98,0.00,0.00
769.94400,1836.90,58.84,0.00,0.00
769.96400,1836.91,58.70,0.00,0.00
769.98400,1836.93,58.56,0.00,0.00
770.00400,1836.96,58.42,0.00,0.00
770.02400,1837.00,58.28,0.00,0.00
770.04400,1837.04,58.15,0.00,0.00
770.06400,1837.10,58.01,0.00,0.00
770.08400,1837.16,57.88,0.00,0.00
770.10400,1837.23,57.74,0.00,0.00
770.12400,1837.31,57.61,0.00,0.00
770.14400,1837.40,57.47,0.00,0.00
770.16400,1837.49,57.34,0.00,0.00
770.18400,1837.60,57.21,0.00,0.00
770.20400,1837.71,57.08,0.00,0.00
770.22400,1837.83,56.95,0.00,0.00
770.24400,1837.96,56.82,0.00,0.00
770.26400,1838.09,56.69,0.00,0.00
770.28400,1838.23,56.56,0.00,0.00
770.30400,1838.39,56.44,0.00,0.00
770.32400,1838.55,56.31,0.00,0.00
770.34400,1838.71,56.18,0.00,0.00
770.36400,1838.89,56.06,0.00,0.00
770.38400,1839.07,55.93,0.00,0.00
770.40400,1839.26,55.81,0.00,0.00
770.42400,1839.46,55.68,0.00,0.00
770.44400,1839.67,55.56,0.00,0.00
770.46400,1839.88,55.44,0.00,0.00
770.48400,1840.10,55.32,0.00,0.00
770.50400,1840.33,55.19,0.00,0.00
770.52400,1840.57,55.07,0.00,0.00
770.54400,1840.81,54.95,0.00,0.00
770.56400,1841.06,54.83,0.00,0.00
770.58400,1841.32,54.71,0.00,0.00
770.60400,1841.58,54.60,0.00,0.00
770.62400,1841.86,54.48,0.00,0.00
770.64400,1842.14,54.36,0.00,0.00
770.66400,1842.43,54.24,0.00,0.00
770.68400,1842.72,54.13,0.00,0.00
770.70400,1843.02,54.01,0.00,0.00
770.72400,1843.33,53.90,0.00,0.00
770.74400,1843.65,53.78,0.00,0.00
770.76400,1843.97,53.67,0.00,0.00
770.78400,1844.31,53.55,0.00,0.00
770.80400,1844.64,53.44,0.00,0.00
770.82400,1844.99,53.33,0.00,0.00
770.84400,1845.34,53.22,0.00,0.00
770.86400,1845.70,53.11,0.00,0.00
770.88400,1846.07,52.99,0.00,0.00
770.90400,1846.44,52.88,0.00,0.00
770.92400,1846.82,52.77,0.00,0.00
770.94400,1847.21,52.67,0.00,0.00
770.96400,1847.60,52.56,0.00,0.00
770.98400,1848.00,52.45,0.00,0.00
771.00400,1848.41,52.34,0.00,0.00
771.02400,1848.83,52.23,0.00,0.00
771.04400,1849.25,52.13,0.00,0.00
771.06400,1849.68,52.02,0.00,0.00
771.08400,1850.11,51.91,0.00,0.00
771.10400,1850.55,51.81,0.00,0.00
771.12400,1851.00,51.70,0.00,0.00
771.14400,1851.46,51.60,0.00,0.00
771.16400,1851.92,51.50,0.00,0.00
771.18400,1852.39,51.39,0.00,0.00
771.20400,1852.86,51.29,0.00,0.00
771.22400,1853.34,51.19,0.00,0.00
771.24400,1853.83,51.09,0.00,0.00
771.26400,1854.33,50.98,0.00,0.00
771.28400,1854.83,50.88,0.00,0.00
771.30400,1855.34,50.78,0.00,0.00
771.32400,1855.85,50.68,0.00,0.00
771.34400,1856.37,50.58,0.00,0.00
771.36400,1856.90,50.48,0.00,0.00
771.38400,1857.43,50.38,0.00,0.00
771.40400,1857.97,50.29,0.00,0.00
771.42400,1858.52,50.19,0.00,0.00
771.44400,1859.07,50.09,0.00,0.00
771.46400,1859.63,49.99,0.00,0.00
771.48400,1860.20,49.90,0.00,0.00
771.50400,1860.77,49.80,0.00,0.00
771.52400,1861.35,49.71,0.00,0.00
771.54400,1861.94,49.61,0.00,0.00
771.56400,1862.53,49.51,0.00,0.00
771.58400,1863.12,49.42,0.00,0.00
771.60400,1863.73,49.33,0.00,0.00
771.62400,1864.34,49.23,0.00,0.00
771.64400,1864.95,49.14,0.00,0.00
771.66400,1865.58,49.05,0.00,0.00
771.68400,1866.20,48.95,0.00,0.00
771.70400,1866.84,48.86,0.00,0.00
771.72400,1867.48,48.77,0.00,0.00
771.74400,1868.13,48.68,0.00,0.00
771.76400,1868.78,48.59,0.00,0.00
771.78400,1869.44,48.50,0.00,0.00
771.80400,1870.10,48.41,0.00,0.00
771.82400,1870.77,48.32,0.00,0.00
771.84400,1871.45,48.23,0.00,0.00
771.86400,1872.14,48.14,0.00,0.00
771.88400,1872.83,48.05,0.00,0.00
771.90400,1873.52,47.96,0.00,0.00
771.92400,1874.22,47.87,0.00,0.00
771.94400,1874.93,47.79,0.00,0.00
771.96400,1875.64,47.70,0.00,0.00
771.98400,1876.36,47.61,0.00,0.00
772.00400,1877.09,47.53,0.00,0.00
772.02400,1877.82,47.44,0.00,0.00
772.04400,1878.56,47.36,0.00,0.00
772.06400,1879.30,47.27,0.00,0.00
772.08400,1880.05,47.19,0.00,0.00
772.10400,1880.80,47.10,0.00,0.00
772.12400,1881.57,47.02,0.00,0.00
772.14400,1882.33,46.93,0.00,0.00
772.16400,1883.10,46.85,0.00,0.00
772.18400,1883.88,46.77,0.00,0.00
772.20400,1884.67,46.68,0.00,0.00
772.22400,1885.46,46.60,0.00,0.00
772.24400,1886.25,46.52,0.00,0.00
772.26400,1887.06,46.44,0.00,0.00
772.28400,1887.86,46.36,0.00,0.00
772.30400,1888.68,46.27,0.00,0.00
772.32400,1889.50,46.19,0.00,0.00
772.34400,1890.32,46.11,0.00,0.00
772.36400,1891.15,46.03,0.00,0.00
772.38400,1891.99,45.95,0.00,0.00
772.40400,1892.83,45.87,0.00,0.00
772.42400,1893.68,45.79,0.00,0.00
772.44400,1894.53,45.72,0.00,0.00
772.46400,1895.39,45.64,0.00,0.00
772.48400,1896.26,45.56,0.00,0.00
772.50400,1897.13,45.48,0.00,0.00
772.52400,1898.00,45.40,0.00,0.00
772.54400,1898.89,45.33,0.00,0.00
772.56400,1899.77,45.25,0.00,0.00
772.58400,1900.67,45.17,0.00,0.00
772.60400,1901.57,45.10,0.00,0.00
772.62400,1902.47,45.02,0.00,0.00
772.64400,1903.38,44.94,0.00,0.00
772.66400,1904.30,44.87,0.00,0.00
772.68400,1905.22,44.79,0.00,0.00
772.70400,1906.15,44.72,0.00,0.00
772.72400,1907.08,44.64,0.00,0.00
772.74400,1908.02,44.57,0.00,0.00
772.76400,1908.96,44.50,0.00,0.00
772.78400,1909.91,44.42,0.00,0.00
772.80400,1910.87,44.35,0.00,0.00
772.82400,1911.83,44.28,0.00,0.00
772.84400,1912.80,44.20,0.00,0.00
772.86400,1913.77,44.13,0.00,0.00
772.88400,1914.75,44.06,0.00,0.00
772.90400,1915.73,43.99,0.00,0.00
772.92400,1916.72,43.92,0.00,0.00
772.94400,1917.71,43.84,0.00,0.00
772.96400,1918.72,43.77,0.00,0.00
772.98400,1919.72,43.70,0.00,0.00
773.00400,1920.73,43.63,0.00,0.00
773.02400,1921.75,43.56,0.00,0.00
773.04400,1922.77,43.49,0.00,0.00
773.06400,1923.80,43.42,0.00,0.00
773.08400,1924.83,43.35,0.00,0.00
773.10400,1925.87,43.28,0.00,0.00
773.12400,1926.91,43.21,0.00,0.00
773.14400,1927.96,43.15,0.00,0.00
773.16400,1929.02,43.08,0.00,0.00
773.18400,1930.08,43.01,0.00,0.00
773.20400,1931.15,42.94,0.00,0.00
773.22400,1932.22,42.87,0.00,0.00
773.24400,1933.30,42.81,0.00,0.00
773.26400,1934.38,42.74,0.00,0.00
773.28400,1935.47,42.67,0.00,0.00
773.30400,1936.56,42.60,0.00,0.00
773.32400,1937.66,42.54,0.00,0.00
773.34400,1938.76,42.47,0.00,0.00
773.36400,1939.87,42.41,0.00,0.00
773.38400,1940.99,42.34,0.00,0.00
773.40400,1942.11,42.28,0.00,0.00
773.42400,1943.24,42.21,0.00,0.00
773.44400,1944.37,42.15,0.00,0.00
773.46400,1945.51,42.08,0.00,0.00
773.48400,1946.65,42.02,0.00,0.00
773.50400,1947.80,41.95,0.00,0.00
773.52400,1948.95,41.89,0.00,0.00
773.54400,1950.11,41.82,0.00,0.00
773.56400,1951.28,41.76,0.00,0.00
773.58400,1952.45,41.70,0.00,0.00
773.60400,1953.62,41.63,0.00,0.00
773.62400,1954.80,41.57,0.00,0.00
773.64400,1955.99,41.51,0.00,0.00
773.66400,1957.18,41.45,0.00,0.00
773.68400,1958.38,41.38,0.00,0.00
773.70400,1959.58,41.32,0.00,0.00
773.72400,1960.79,41.26,0.00,0.00
773.74400,1962.00,41.20,0.00,0.00
773.76400,1963.22,41.14,0.00,0.00
773.78400,1964.45,41.08,0.00,0.00
773.80400,1965.68,41.02,0.00,0.00
773.82400,1966.91,40.96,0.00,0.00
773.84400,1968.16,40.90,0.00,0.00
773.86400,1969.40,40.84,0.00,0.00
773.88400,1970.65,40.78,0.00,0.00
773.90400,1971.91,40.72,0.00,0.00
773.92400,1973.17,40.66,0.00,0.00
773.94400,1974.44,40.60,0.00,0.00
773.96400,1975.72,40.54,0.00,0.00
773.98400,1976.99,40.48,0.00,0.00
774.00400,1978.28,40.42,0.00,0.00
774.02400,1979.57,40.36,0.00,0.00
774.04400,1980.86,40.30,0.00,0.00
774.06400,1982.17,40.25,0.00,0.00
774.08400,1983.47,40.19,0.00,0.00
774.10400,1984.78,40.13,0.00,0.00
774.12400,1986.10,40.07,0.00,0.00
774.14400,1987.42,40.02,0.00,0.00
774.16400,1988.75,39.96,0.00,0.00
774.18400,1990.09,39.90,0.00,0.00
774.20400,1991.42,39.85,0.00,0.00
774.22400,1992.77,39.79,0.00,0.00
774.24400,1994.12,39.73,0.00,0.00
774.26400,1995.47,39.68,0.00,0.00
774.28400,1996.83,39.62,0.00,0.00
774.30400,1998.20,39.57,0.00,0.00
774.32400,1999.57,39.51,0.00,0.00
774.34400,2000.95,39.46,0.00,0.00
774.36400,2002.33,39.40,0.00,0.00
774.38400,2003.72,39.35,0.00,0.00
774.40400,2005.12,39.29,0.00,0.00
774.42400,2006.51,39.24,0.00,0.00
774.44400,2007.92,39.18,0.00,0.00
774.46400,2009.33,39.13,0.00,0.00
774.48400,2010.75,39.08,0.00,0.00
774.50400,2012.17,39.02,0.00,0.00
774.52400,2013.59,38.97,0.00,0.00
774.54400,2015.03,38.91,0.00,0.00
774.56400,2016.46,38.86,0.00,0.00
774.58400,2017.91,38.81,0.00,0.00
774.60400,2019.35,38.76,0.00,0.00
774.62400,2020.81,38.70,0.00,0.00
774.64400,2022.27,38.65,0.00,0.00
774.66400,2023.73,38.60,0.00,0.00
774.68400,2025.20,38.55,0.00,0.00
774.70400,2026.68,38.49,0.00,0.00
774.72400,2028.16,38.44,0.00,0.00
774.74400,2029.65,38.39,0.00,0.00
774.76400,2031.14,38.34,0.00,0.00
774.78400,2032.64,38.29,0.00,0.00
774.80400,2034.15,38.24,0.00,0.00
774.82400,2035.66,38.19,0.00,0.00
774.84400,2037.17,38.14,0.00,0.00
774.86400,2038.69,38.09,0.00,0.00
774.88400,2040.22,38.04,0.00,0.00
774.90400,2041.75,37.99,0.00,0.00
774.92400,2043.29,37.94,0.00,0.00
774.94400,2044.83,37.89,0.00,0.00
774.96400,2046.38,37.84,0.00,0.00
774.98400,2047.93,37.79,0.00,0.00
775.00400,2049.49,37.74,0.00,0.00
775.02400,2051.06,37.69,0.00,0.00
775.04400,2052.63,37.64,0.00,0.00
775.06400,2054.21,37.59,0.00,0.00
775.08400,2055.79,37.54,0.00,0.00
775.10400,2057.38,37.49,0.00,0.00
775.12400,2058.97,37.45,0.00,0.00
775.14400,2060.57,37.40,0.00,0.00
775.16400,2062.18,37.35,0.00,0.00
775.18400,2063.79,37.30,0.00,0.00
775.20400,2065.40,37.25,0.00,0.00
775.22400,2067.03,37.21,0.00,0.00
775.24400,2068.65,37.16,0.00,0.00
775.26400,2070.29,37.11,0.00,0.00
775.28400,2071.93,37.06,0.00,0.00
775.30400,2073.57,37.02,0.00,0.00
775.32400,2075.22,36.97,0.00,0.00
775.34400,2076.88,36.92,0.00,0.00
775.36400,2078.54,36.88,0.00,0.00
775.38400,2080.21,36.83,0.00,0.00
775.40400,2081.88,36.78,0.00,0.00
775.42400,2083.56,36.74,0.00,0.00
775.44400,2085.24,36.69,0.00,0.00
775.46400,2086.94,36.65,0.00,0.00
775.48400,2088.63,36.60,0.00,0.00
775.50400,2090.33,36.56,0.00,0.00
775.52400,2092.04,36.51,0.00,0.00
775.54400,2093.76,36.47,0.00,0.00
775.56400,2095.48,36.42,0.00,0.00
775.58400,2097.20,36.38,0.00,0.00
775.60400,2098.93,36.33,0.00,0.00
775.62400,2100.67,36.29,0.00,0.00
775.64400,2102.41,36.24,0.00,0.00
775.66400,2104.16,36.20,0.00,0.00
775.68400,2105.92,36.15,0.00,0.00
775.70400,2107.68,36.11,0.00,0.00
775.72400,2109.44,36.07,0.00,0.00
775.74400,2111.22,36.02,0.00,0.00
775.76400,2112.99,35.98,0.00,0.00
775.78400,2114.78,35.94,0.00,0.00
775.80400,2116.57,35.89,0.00,0.00
775.82400,2118.36,35.85,0.00,0.00
775.84400,2120.16,35.81,0.00,0.00
775.86400,2121.97,35.76,0.00,0.00
775.88400,2123.79,35.72,0.00,0.00
775.90400,2125.61,35.68,0.00,0.00
775.92400,2127.43,35.64,0.00,0.00
775.94400,2129.26,35.59,0.00,0.00
775.96400,2131.10,35.55,0.00,0.00
775.98400,2132.94,35.51,0.00,0.00
776.00400,2134.79,35.47,0.00,0.00
776.02400,2136.65,35.42,0.00,0.00
776.04400,2138.51,35.38,0.00,0.00
776.06400,2140.38,35.34,0.00,0.00
776.08400,2142.25,35.30,0.00,0.00
776.10400,2144.13,35.26,0.00,0.00
776.12400,2146.02,35.22,0.00,0.00
776.14400,2147.91,35.18,0.00,0.00
776.16400,2149.81,35.14,0.00,0.00
776.18400,2151.71,35.09,0.00,0.00
776.20400,2153.62,35.05,0.00,0.00
776.22400,2155.54,35.01,0.00,0.00
776.24400,2157.46,34.97,0.00,0.00
776.26400,2159.39,34.93,0.00,0.00
776.28400,2161.32,34.89,0.00,0.00
776.30400,2163.26,34.85,0.00,0.00
776.32400,2165.21,34.81,0.00,0.00
776.34400,2167.16,34.77,0.00,0.00
776.36400,2169.12,34.73,0.00,0.00
776.38400,2171.09,34.69,0.00,0.00
776.40400,2173.06,34.65,0.00,0.00
776.42400,2175.04,34.62,0.00,0.00
776.44400,2177.02,34.58,0.00,0.00
776.46400,2179.02,34.54,0.00,0.00
776.48400,2181.01,34.50,0.00,0.00
776.50400,2183.02,34.46,0.00,0.00
776.52400,2185.03,34.42,0.00,0.00
776.54400,2187.04,34.38,0.00,0.00
776.56400,2189.06,34.34,0.00,0.00
776.58400,2191.09,34.30,0.00,0.00
776.60400,2193.13,34.27,0.00,0.00
776.62400,2195.17,34.23,0.00,0.00
776.64400,2197.22,34.19,0.00,0.00
776.66400,2199.27,34.15,0.00,0.00
776.68400,2201.33,34.11,0.00,0.00
776.70400,2203.40,34.08,0.00,0.00
776.72400,2205.47,34.04,0.00,0.00
776.74400,2207.55,34.00,0.00,0.00
776.76400,2209.64,33.96,0.00,0.00
776.78400,2211.73,33.93,0.00,0.00
776.80400,2213.83,33.89,0.00,0.00
776.82400,2215.93,33.85,0.00,0.00
776.84400,2218.05,33.82,0.00,0.00
776.86400,2220.16,33.78,0.00,0.00
776.88400,2222.29,33.74,0.00,0.00
776.90400,2224.42,33.71,0.00,0.00
776.92400,2226.56,33.67,0.00,0.00
776.94400,2228.70,33.63,0.00,0.00
776.96400,2230.86,33.60,0.00,0.00
776.98400,2233.01,33.56,0.00,0.00
777.00400,2235.18,33.53,0.00,0.00
777.02400,2237.35,33.49,0.00,0.00
777.04400,2239.53,33.45,0.00,0.00
777.06400,2241.71,33.42,0.00,0.00
777.08400,2243.91,33.38,0.00,0.00
777.10400,2246.10,33.35,0.00,0.00
777.12400,2248.31,33.31,0.00,0.00
777.14400,2250.52,33.28,0.00,0.00
777.16400,2252.74,33.24,0.00,0.00
777.18400,2254.96,33.21,0.00,0.00
777.20400,2257.20,33.17,0.00,0.00
777.22400,2259.44,33.14,0.00,0.00
777.24400,2261.68,33.10,0.00,0.00
777.26400,2263.93,33.07,0.00,0.00
777.28400,2266.19,33.03,0.00,0.00
777.30400,2268.46,33.00,0.00,0.00
777.32400,2270.73,32.96,0.00,0.00
777.34400,2273.01,32.93,0.00,0.00
777.36400,2275.30,32.90,0.00,0.00
777.38400,2277.59,32.86,0.00,0.00
777.40400,2279.89,32.83,0.00,0.00
777.42400,2282.20,32.79,0.00,0.00
777.44400,2284.52,32.76,0.00,0.00
777.46400,2286.84,32.73,0.00,0.00
777.48400,2289.17,32.69,0.00,0.00
777.50400,2291.50,32.66,0.00,0.00
777.52400,2293.85,32.63,0.00,0.00
777.54400,2296.20,32.59,0.00,0.00
777.56400,2298.55,32.56,0.00,0.00
777.58400,2300.92,32.53,0.00,0.00
777.60400,2303.29,32.49,0.00,0.00
777.62400,2305.67,32.46,0.00,0.00
777.64400,2308.05,32.43,0.00,0.00
777.66400,2310.45,32.39,0.00,0.00
777.68400,2312.85,32.36,0.00,0.00
777.70400,2315.26,32.33,0.00,0.00
777.72400,2317.67,32.30,0.00,0.00
777.74400,2320.09,32.27,0.00,0.00
777.76400,2322.52,32.23,0.00,0.00
777.78400,2324.96,32.20,0.00,0.00
777.80400,2327.40,32.17,0.00,0.00
777.82400,2329.85,32.14,0.00,0.00
777.84400,2332.31,32.10,0.00,0.00
777.86400,2334.78,32.07,0.00,0.00
777.88400,2337.25,32.04,0.00,0.00
777.90400,2339.73,32.01,0.00,0.00
777.92400,2342.22,31.98,0.00,0.00
777.94400,2344.72,31.95,0.00,0.00
777.96400,2347.22,31.92,0.00,0.00
777.98400,2349.73,31.88,0.00,0.00
778.00400,2352.25,31.85,0.00,0.00
778.02400,2354.77,31.82,0.00,0.00
778.04400,2357.31,31.79,0.00,0.00
778.06400,2359.85,31.76,0.00,0.00
778.08400,2362.40,31.73,0.00,0.00
778.10400,2364.95,31.70,0.00,0.00
778.12400,2367.52,31.67,0.00,0.00
778.14400,2370.09,31.64,0.00,0.00
778.16400,2372.67,31.61,0.00,0.00
778.18400,2375.26,31.58,0.00,0.00
778.20400,2377.85,31.55,0.00,0.00
778.22400,2380.45,31.52,0.00,0.00
778.24400,2383.06,31.49,0.00,0.00
778.26400,2385.68,31.46,0.00,0.00
778.28400,2388.31,31.43,0.00,0.00
778.30400,2390.94,31.40,0.00,0.00
778.32400,2393.58,31.37,0.00,0.00
778.34400,2396.23,31.34,0.00,0.00
778.36400,2398.89,31.31,0.00,0.00
778.38400,2401.56,31.28,0.00,0.00
778.40400,2404.23,31.25,0.00,0.00
778.42400,2406.91,31.22,0.00,0.00
778.44400,2409.60,31.19,0.00,0.00
778.46400,2412.30,31.16,0.00,0.00
778.48400,2415.00,31.13,0.00,0.00
778.50400,2417.72,31.10,0.00,0.00
778.52400,2420.44,31.07,0.00,0.00
778.54400,2423.17,31.05,0.00,0.00
778.56400,2425.91,31.02,0.00,0.00
778.58400,2428.65,30.99,0.00,0.00
778.60400,2431.41,30.96,0.00,0.00
778.62400,2434.17,30.93,0.00,0.00
778.64400,2436.94,30.90,0.00,0.00
778.66400,2439.72,30.87,0.00,0.00
778.68400,2442.51,30.85,0.00,0.00
778.70400,2445.30,30.82,0.00,0.00
778.72400,2448.11,30.79,0.00,0.00
778.74400,2450.92,30.76,0.00,0.00
778.76400,2453.74,30.73,0.00,0.00
778.78400,2456.57,30.71,0.00,0.00
778.80400,2459.41,30.68,0.00,0.00
778.82400,2462.26,30.65,0.00,0.00
778.84400,2465.11,30.62,0.00,0.00
778.86400,2467.98,30.59,0.00,0.00
778.88400,2470.85,30.57,0.00,0.00
778.90400,2473.73,30.54,0.00,0.00
778.92400,2476.62,30.51,0.00,0.00
778.94400,2479.52,30.48,0.00,0.00
778.96400,2482.42,30.46,0.00,0.00
778.98400,2485.34,30.43,0.00,0.00
779.00400,2488.26,30.40,0.00,0.00
779.02400,2491.20,30.38,0.00,0.00
779.04400,2494.14,30.35,0.00,0.00
779.06400,2497.09,30.32,0.00,0.00
779.08400,2500.05,30.30,0.00,0.00
779.10400,2503.02,30.27,0.00,0.00
779.12400,2506.00,30.24,0.00,0.00
779.14400,2508.98,30.22,0.00,0.00
779.16400,2511.98,30.19,0.00,0.00
779.18400,2514.98,30.16,0.00,0.00
779.20400,2518.00,30.14,0.00,0.00
779.22400,2521.02,30.11,0.00,0.00
779.24400,2524.05,30.08,0.00,0.00
779.26400,2527.09,30.06,0.00,0.00
779.28400,2530.14,30.03,0.00,0.00
779.30400,2533.20,30.01,0.00,0.00
779.32400,2536.27,29.98,0.00,0.00
779.34400,2539.34,29.95,0.00,0.00
779.36400,2542.43,29.93,0.00,0.00
779.38400,2545.53,29.90,0.00,0.00
779.40400,2548.63,29.88,0.00,0.00
779.42400,2551.75,29.85,0.00,0.00
779.44400,2554.87,29.83,0.00,0.00
779.46400,2558.01,29.80,0.00,0.00
779.48400,2561.15,29.78,0.00,0.00
779.50400,2564.30,29.75,0.00,0.00
779.52400,2567.46,29.73,0.00,0.00
779.54400,2570.63,29.70,0.00,0.00
779.56400,2573.82,29.67,0.00,0.00
779.58400,2577.01,29.65,0.00,0.00
779.60400,2580.21,29.62,0.00,0.00
779.62400,2583.42,29.60,0.00,0.00
779.64400,2586.64,29.58,0.00,0.00
779.66400,2589.87,29.55,0.00,0.00
779.68400,2593.11,29.53,0.00,0.00
779.70400,2596.36,29.50,0.00,0.00
779.72400,2599.62,29.48,0.00,0.00
779.74400,2602.89,29.45,0.00,0.00
779.76400,2606.16,29.43,0.00,0.00
779.78400,2609.45,29.40,0.00,0.00
779.80400,2612.75,29.38,0.00,0.00
779.82400,2616.06,29.36,0.00,0.00
779.84400,2619.38,29.33,0.00,0.00
779.86400,2622.71,29.31,0.00,0.00
779.88400,2626.05,29.28,0.00,0.00
779.90400,2629.40,29.26,0.00,0.00
779.92400,2632.76,29.24,0.00,0.00
779.94400,2636.13,29.21,0.00,0.00
779.96400,2639.51,29.19,0.00,0.00
779.98400,2642.90,29.16,0.00,0.00
780.00400,2646.30,29.14,0.00,0.00
780.02400,2649.71,29.12,0.00,0.00
780.04400,2653.14,29.09,0.00,0.00
780.06400,2656.57,29.07,0.00,0.00
780.08400,2660.01,29.05,0.00,0.00
780.10400,2663.46,29.02,0.00,0.00
780.12400,2666.93,29.00,0.00,0.00
780.14400,2670.40,28.98,0.00,0.00
780.16400,2673.89,28.95,0.00,0.00
780.18400,2677.39,28.93,0.00,0.00
780.20400,2680.89,28.91,0.00,0.00
780.22400,2684.41,28.88,0.00,0.00
780.24400,2687.94,28.86,0.00,0.00
780.26400,2691.48,28.84,0.00,0.00
780.28400,2695.03,28.82,0.00,0.00
780.30400,2698.59,28.79,0.00,0.00
780.32400,2702.16,28.77,0.00,0.00
780.34400,2705.75,28.75,0.00,0.00
780.36400,2709.34,28.73,0.00,0.00
780.38400,2712.95,28.70,0.00,0.00
780.40400,2716.56,28.68,0.00,0.00
780.42400,2720.19,28.66,0.00,0.00
780.44400,2723.83,28.64,0.00,0.00
780.46400,2727.48,28.61,0.00,0.00
780.48400,2731.14,28.59,0.00,0.00
780.50400,2734.82,28.57,0.00,0.00
780.52400,2738.50,28.55,0.00,0.00
780.54400,2742.20,28.53,0.00,0.00
780.56400,2745.90,28.50,0.00,0.00
780.58400,2749.62,28.48,0.00,0.00
780.60400,2753.35,28.46,0.00,0.00
780.62400,2757.10,28.44,0.00,0.00
780.64400,2760.85,28.42,0.00,0.00
780.66400,2764.62,28.40,0.00,0.00
