Rb1,5p3/2,,,
Wavelength,alpha_0,     Uncertainty,alpha_2,     Uncertainty
1930.86600,2271.24,15.87,-455.55,3.78
1930.88600,2271.17,15.87,-455.53,3.78
1930.90600,2271.09,15.86,-455.52,3.78
1930.92600,2271.01,15.86,-455.50,3.78
1930.94600,2270.94,15.86,-455.49,3.78
1930.96600,2270.86,15.86,-455.48,3.78
1930.98600,2270.79,15.86,-455.46,3.78
1931.00600,2270.71,15.86,-455.45,3.78
1931.02600,2270.64,15.86,-455.43,3.78
1931.04600,2270.56,15.86,-455.42,3.78
1931.06600,2270.48,15.86,-455.41,3.78
1931.08600,2270.41,15.86,-455.39,3.78
1931.10600,2270.33,15.86,-455.38,3.78
1931.12600,2270.26,15.86,-455.36,3.78
1931.14600,2270.18,15.86,-455.35,3.78
1931.16600,2270.10,15.86,-455.34,3.78
1931.18600,2270.03,15.86,-455.32,3.78
1931.20600,2269.95,15.86,-455.31,3.78
1931.22600,2269.88,15.86,-455.29,3.78
1931.24600,2269.80,15.86,-455.28,3.78
1931.26600,2269.73,15.86,-455.27,3.78
1931.28600,2269.65,15.86,-455.25,3.78
1931.30600,2269.57,15.86,-455.24,3.78
1931.32600,2269.50,15.86,-455.22,3.78
1931.34600,2269.42,15.86,-455.21,3.78
1931.36600,2269.35,15.86,-455.20,3.78
1931.38600,2269.27,15.86,-455.18,3.78
1931.40600,2269.20,15.86,-455.17,3.78
1931.42600,2269.12,15.86,-455.15,3.78
1931.44600,2269.04,15.86,-455.14,3.78
1931.46600,2268.97,15.86,-455.13,3.78
1931.48600,2268.89,15.86,-455.11,3.78
1931.50600,2268.82,15.85,-455.10,3.78
1931.52600,2268.74,15.85,-455.08,3.78
1931.54600,2268.67,15.85,-455.07,3.78
1931.56600,2268.59,15.85,-455.06,3.78
1931.58600,2268.51,15.85,-455.04,3.78
1931.60600,2268.44,15.85,-455.03,3.78
1931.62600,2268.36,15.85,-455.01,3.78
1931.64600,2268.29,15.85,-455.00,3.78
1931.66600,2268.21,15.85,-454.99,3.78
1931.68600,2268.14,15.85,-454.97,3.78
1931.70600,2268.06,15.85,-454.96,3.78
1931.72600,2267.99,15.85,-454.94,3.78
1931.74600,2267.91,15.85,-454.93,3.78
1931.76600,2267.83,15.85,-454.92,3.78
1931.78600,2267.76,15.85,-454.90,3.78
1931.80600,2267.68,15.85,-454.89,3.78
1931.82600,2267.61,15.85,-454.87,3.78
1931.84600,2267.53,15.85,-454.86,3.78
1931.86600,2267.46,15.85,-454.85,3.78
1931.88600,2267.38,15.85,-454.83,3.78
1931.90600,2267.31,15.85,-454.82,3.78
1931.92600,2267.23,15.85,-454.80,3.78
1931.94600,2267.16,15.85,-454.79,3.78
1931.96600,2267.08,15.85,-454.78,3.78
1931.98600,2267.00,15.85,-454.76,3.78
1932.00600,2266.93,15.85,-454.75,3.78
1932.02600,2266.85,15.85,-454.73,3.78
1932.04600,2266.78,15.85,-454.72,3.78
1932.06600,2266.70,15.85,-454.71,3.78
1932.08600,2266.63,15.85,-454.69,3.78
1932.10600,2266.55,15.85,-454.68,3.78
1932.12600,2266.48,15.84,-454.66,3.78
1932.14600,2266.40,15.84,-454.65,3.78
1932.16600,2266.33,15.84,-454.64,3.78
1932.18600,2266.25,15.84,-454.62,3.78
1932.20600,2266.17,15.84,-454.61,3.78
1932.22600,2266.10,15.84,-454.59,3.78
1932.24600,2266.02,15.84,-454.58,3.78
1932.26600,2265.95,15.84,-454.57,3.78
1932.28600,2265.87,15.84,-454.55,3.78
1932.30600,2265.80,15.84,-454.54,3.78
1932.32600,2265.72,15.84,-454.52,3.78
1932.34600,2265.65,15.84,-454.51,3.78
1932.36600,2265.57,15.84,-454.50,3.78
1932.38600,2265.50,15.84,-454.48,3.78
1932.40600,2265.42,15.84,-454.47,3.78
1932.42600,2265.35,15.84,-454.46,3.78
1932.44600,2265.27,15.84,-454.44,3.78
1932.46600,2265.19,15.84,-454.43,3.78
1932.48600,2265.12,15.84,-454.41,3.78
1932.50600,2265.04,15.84,-454.40,3.78
1932.52600,2264.97,15.84,-454.39,3.78
1932.54600,2264.89,15.84,-454.37,3.78
1932.56600,2264.82,15.84,-454.36,3.78
1932.58600,2264.74,15.84,-454.34,3.78
1932.60600,2264.67,15.84,-454.33,3.78
1932.62600,2264.59,15.84,-454.32,3.78
1932.64600,2264.52,15.84,-454.30,3.78
1932.66600,2264.44,15.84,-454.29,3.78
1932.68600,2264.37,15.84,-454.27,3.78
1932.70600,2264.29,15.84,-454.26,3.78
1932.72600,2264.22,15.83,-454.25,3.78
1932.74600,2264.14,15.83,-454.23,3.78
1932.76600,2264.07,15.83,-454.22,3.78
1932.78600,2263.99,15.83,-454.20,3.78
1932.80600,2263.92,15.83,-454.19,3.78
1932.82600,2263.84,15.83,-454.18,3.78
1932.84600,2263.77,15.83,-454.16,3.78
1932.86600,2263.69,15.83,-454.15,3.78
1932.88600,2263.62,15.83,-454.13,3.78
1932.90600,2263.54,15.83,-454.12,3.78
1932.92600,2263.47,15.83,-454.11,3.78
1932.94600,2263.39,15.83,-454.09,3.78
1932.96600,2263.31,15.83,-454.08,3.78
1932.98600,2263.24,15.83,-454.06,3.78
1933.00600,2263.16,15.83,-454.05,3.78
1933.02600,2263.09,15.83,-454.04,3.78
1933.04600,2263.01,15.83,-454.02,3.78
1933.06600,2262.94,15.83,-454.01,3.78
1933.08600,2262.86,15.83,-454.00,3.78
1933.10600,2262.79,15.83,-453.98,3.78
1933.12600,2262.71,15.83,-453.97,3.78
1933.14600,2262.64,15.83,-453.95,3.78
1933.16600,2262.56,15.83,-453.94,3.78
1933.18600,2262.49,15.83,-453.93,3.78
1933.20600,2262.41,15.83,-453.91,3.78
1933.22600,2262.34,15.83,-453.90,3.78
1933.24600,2262.26,15.83,-453.88,3.78
1933.26600,2262.19,15.83,-453.87,3.78
1933.28600,2262.11,15.83,-453.86,3.78
1933.30600,2262.04,15.83,-453.84,3.78
1933.32600,2261.96,15.83,-453.83,3.77
1933.34600,2261.89,15.82,-453.81,3.77
1933.36600,2261.81,15.82,-453.80,3.77
1933.38600,2261.74,15.82,-453.79,3.77
1933.40600,2261.66,15.82,-453.77,3.77
1933.42600,2261.59,15.82,-453.76,3.77
1933.44600,2261.51,15.82,-453.75,3.77
1933.46600,2261.44,15.82,-453.73,3.77
1933.48600,2261.36,15.82,-453.72,3.77
1933.50600,2261.29,15.82,-453.70,3.77
1933.52600,2261.21,15.82,-453.69,3.77
1933.54600,2261.14,15.82,-453.68,3.77
1933.56600,2261.06,15.82,-453.66,3.77
1933.58600,2260.99,15.82,-453.65,3.77
1933.60600,2260.92,15.82,-453.63,3.77
1933.62600,2260.84,15.82,-453.62,3.77
1933.64600,2260.77,15.82,-453.61,3.77
1933.66600,2260.69,15.82,-453.59,3.77
1933.68600,2260.62,15.82,-453.58,3.77
1933.70600,2260.54,15.82,-453.56,3.77
1933.72600,2260.47,15.82,-453.55,3.77
1933.74600,2260.39,15.82,-453.54,3.77
1933.76600,2260.32,15.82,-453.52,3.77
1933.78600,2260.24,15.82,-453.51,3.77
1933.80600,2260.17,15.82,-453.50,3.77
1933.82600,2260.09,15.82,-453.48,3.77
1933.84600,2260.02,15.82,-453.47,3.77
1933.86600,2259.94,15.82,-453.45,3.77
1933.88600,2259.87,15.82,-453.44,3.77
1933.90600,2259.79,15.82,-453.43,3.77
1933.92600,2259.72,15.82,-453.41,3.77
1933.94600,2259.64,15.82,-453.40,3.77
1933.96600,2259.57,15.81,-453.38,3.77
1933.98600,2259.49,15.81,-453.37,3.77
1934.00600,2259.42,15.81,-453.36,3.77
1934.02600,2259.34,15.81,-453.34,3.77
1934.04600,2259.27,15.81,-453.33,3.77
1934.06600,2259.19,15.81,-453.32,3.77
1934.08600,2259.12,15.81,-453.30,3.77
1934.10600,2259.05,15.81,-453.29,3.77
1934.12600,2258.97,15.81,-453.27,3.77
1934.14600,2258.90,15.81,-453.26,3.77
1934.16600,2258.82,15.81,-453.25,3.77
1934.18600,2258.75,15.81,-453.23,3.77
1934.20600,2258.67,15.81,-453.22,3.77
1934.22600,2258.60,15.81,-453.20,3.77
1934.24600,2258.52,15.81,-453.19,3.77
1934.26600,2258.45,15.81,-453.18,3.77
1934.28600,2258.37,15.81,-453.16,3.77
1934.30600,2258.30,15.81,-453.15,3.77
1934.32600,2258.22,15.81,-453.14,3.77
1934.34600,2258.15,15.81,-453.12,3.77
1934.36600,2258.08,15.81,-453.11,3.77
1934.38600,2258.00,15.81,-453.09,3.77
1934.40600,2257.93,15.81,-453.08,3.77
1934.42600,2257.85,15.81,-453.07,3.77
1934.44600,2257.78,15.81,-453.05,3.77
1934.46600,2257.70,15.81,-453.04,3.77
1934.48600,2257.63,15.81,-453.02,3.77
1934.50600,2257.55,15.81,-453.01,3.77
1934.52600,2257.48,15.81,-453.00,3.77
1934.54600,2257.40,15.81,-452.98,3.77
1934.56600,2257.33,15.81,-452.97,3.77
1934.58600,2257.25,15.80,-452.96,3.77
1934.60600,2257.18,15.80,-452.94,3.77
1934.62600,2257.11,15.80,-452.93,3.77
1934.64600,2257.03,15.80,-452.91,3.77
1934.66600,2256.96,15.80,-452.90,3.77
1934.68600,2256.88,15.80,-452.89,3.77
1934.70600,2256.81,15.80,-452.87,3.77
1934.72600,2256.73,15.80,-452.86,3.77
1934.74600,2256.66,15.80,-452.84,3.77
1934.76600,2256.58,15.80,-452.83,3.77
1934.78600,2256.51,15.80,-452.82,3.77
1934.80600,2256.44,15.80,-452.80,3.77
1934.82600,2256.36,15.80,-452.79,3.77
1934.84600,2256.29,15.80,-452.78,3.77
1934.86600,2256.21,15.80,-452.76,3.77
1934.88600,2256.14,15.80,-452.75,3.77
1934.90600,2256.06,15.80,-452.73,3.77
1934.92600,2255.99,15.80,-452.72,3.77
1934.94600,2255.91,15.80,-452.71,3.77
1934.96600,2255.84,15.80,-452.69,3.77
1934.98600,2255.77,15.80,-452.68,3.77
1935.00600,2255.69,15.80,-452.67,3.77
1935.02600,2255.62,15.80,-452.65,3.77
1935.04600,2255.54,15.80,-452.64,3.77
1935.06600,2255.47,15.80,-452.62,3.77
1935.08600,2255.39,15.80,-452.61,3.77
1935.10600,2255.32,15.80,-452.60,3.77
1935.12600,2255.25,15.80,-452.58,3.77
1935.14600,2255.17,15.80,-452.57,3.77
1935.16600,2255.10,15.80,-452.56,3.77
1935.18600,2255.02,15.80,-452.54,3.77
1935.20600,2254.95,15.79,-452.53,3.77
1935.22600,2254.87,15.79,-452.51,3.77
1935.24600,2254.80,15.79,-452.50,3.77
1935.26600,2254.73,15.79,-452.49,3.77
1935.28600,2254.65,15.79,-452.47,3.77
1935.30600,2254.58,15.79,-452.46,3.77
1935.32600,2254.50,15.79,-452.44,3.77
1935.34600,2254.43,15.79,-452.43,3.77
1935.36600,2254.35,15.79,-452.42,3.77
1935.38600,2254.28,15.79,-452.40,3.77
1935.40600,2254.21,15.79,-452.39,3.77
1935.42600,2254.13,15.79,-452.38,3.77
1935.44600,2254.06,15.79,-452.36,3.77
1935.46600,2253.98,15.79,-452.35,3.77
1935.48600,2253.91,15.79,-452.33,3.77
1935.50600,2253.83,15.79,-452.32,3.77
1935.52600,2253.76,15.79,-452.31,3.77
1935.54600,2253.69,15.79,-452.29,3.77
1935.56600,2253.61,15.79,-452.28,3.77
1935.58600,2253.54,15.79,-452.27,3.77
1935.60600,2253.46,15.79,-452.25,3.77
1935.62600,2253.39,15.79,-452.24,3.77
1935.64600,2253.32,15.79,-452.22,3.77
1935.66600,2253.24,15.79,-452.21,3.77
1935.68600,2253.17,15.79,-452.20,3.77
1935.70600,2253.09,15.79,-452.18,3.77
1935.72600,2253.02,15.79,-452.17,3.77
1935.74600,2252.95,15.79,-452.16,3.77
1935.76600,2252.87,15.79,-452.14,3.77
1935.78600,2252.80,15.79,-452.13,3.77
1935.80600,2252.72,15.79,-452.11,3.77
1935.82600,2252.65,15.78,-452.10,3.77
1935.84600,2252.57,15.78,-452.09,3.77
1935.86600,2252.50,15.78,-452.07,3.77
1935.88600,2252.43,15.78,-452.06,3.77
1935.90600,2252.35,15.78,-452.05,3.77
1935.92600,2252.28,15.78,-452.03,3.76
1935.94600,2252.20,15.78,-452.02,3.76
1935.96600,2252.13,15.78,-452.00,3.76
1935.98600,2252.06,15.78,-451.99,3.76
1936.00600,2251.98,15.78,-451.98,3.76
1936.02600,2251.91,15.78,-451.96,3.76
1936.04600,2251.83,15.78,-451.95,3.76
1936.06600,2251.76,15.78,-451.94,3.76
1936.08600,2251.69,15.78,-451.92,3.76
1936.10600,2251.61,15.78,-451.91,3.76
1936.12600,2251.54,15.78,-451.89,3.76
1936.14600,2251.46,15.78,-451.88,3.76
1936.16600,2251.39,15.78,-451.87,3.76
1936.18600,2251.32,15.78,-451.85,3.76
1936.20600,2251.24,15.78,-451.84,3.76
1936.22600,2251.17,15.78,-451.83,3.76
1936.24600,2251.09,15.78,-451.81,3.76
1936.26600,2251.02,15.78,-451.80,3.76
1936.28600,2250.95,15.78,-451.78,3.76
1936.30600,2250.87,15.78,-451.77,3.76
1936.32600,2250.80,15.78,-451.76,3.76
1936.34600,2250.73,15.78,-451.74,3.76
1936.36600,2250.65,15.78,-451.73,3.76
1936.38600,2250.58,15.78,-451.72,3.76
1936.40600,2250.50,15.78,-451.70,3.76
1936.42600,2250.43,15.78,-451.69,3.76
1936.44600,2250.36,15.77,-451.68,3.76
1936.46600,2250.28,15.77,-451.66,3.76
1936.48600,2250.21,15.77,-451.65,3.76
1936.50600,2250.13,15.77,-451.63,3.76
1936.52600,2250.06,15.77,-451.62,3.76
1936.54600,2249.99,15.77,-451.61,3.76
1936.56600,2249.91,15.77,-451.59,3.76
1936.58600,2249.84,15.77,-451.58,3.76
1936.60600,2249.77,15.77,-451.57,3.76
1936.62600,2249.69,15.77,-451.55,3.76
1936.64600,2249.62,15.77,-451.54,3.76
1936.66600,2249.54,15.77,-451.52,3.76
1936.68600,2249.47,15.77,-451.51,3.76
1936.70600,2249.40,15.77,-451.50,3.76
1936.72600,2249.32,15.77,-451.48,3.76
1936.74600,2249.25,15.77,-451.47,3.76
1936.76600,2249.18,15.77,-451.46,3.76
1936.78600,2249.10,15.77,-451.44,3.76
1936.80600,2249.03,15.77,-451.43,3.76
1936.82600,2248.95,15.77,-451.41,3.76
1936.84600,2248.88,15.77,-451.40,3.76
1936.86600,2248.81,15.77,-451.39,3.76
1936.88600,2248.73,15.77,-451.37,3.76
1936.90600,2248.66,15.77,-451.36,3.76
1936.92600,2248.59,15.77,-451.35,3.76
1936.94600,2248.51,15.77,-451.33,3.76
1936.96600,2248.44,15.77,-451.32,3.76
1936.98600,2248.36,15.77,-451.31,3.76
1937.00600,2248.29,15.77,-451.29,3.76
1937.02600,2248.22,15.77,-451.28,3.76
1937.04600,2248.14,15.77,-451.26,3.76
1937.06600,2248.07,15.76,-451.25,3.76
1937.08600,2248.00,15.76,-451.24,3.76
1937.10600,2247.92,15.76,-451.22,3.76
1937.12600,2247.85,15.76,-451.21,3.76
1937.14600,2247.78,15.76,-451.20,3.76
1937.16600,2247.70,15.76,-451.18,3.76
1937.18600,2247.63,15.76,-451.17,3.76
1937.20600,2247.55,15.76,-451.16,3.76
1937.22600,2247.48,15.76,-451.14,3.76
1937.24600,2247.41,15.76,-451.13,3.76
1937.26600,2247.33,15.76,-451.11,3.76
1937.28600,2247.26,15.76,-451.10,3.76
1937.30600,2247.19,15.76,-451.09,3.76
1937.32600,2247.11,15.76,-451.07,3.76
1937.34600,2247.04,15.76,-451.06,3.76
1937.36600,2246.97,15.76,-451.05,3.76
1937.38600,2246.89,15.76,-451.03,3.76
1937.40600,2246.82,15.76,-451.02,3.76
1937.42600,2246.75,15.76,-451.00,3.76
1937.44600,2246.67,15.76,-450.99,3.76
1937.46600,2246.60,15.76,-450.98,3.76
1937.48600,2246.53,15.76,-450.96,3.76
1937.50600,2246.45,15.76,-450.95,3.76
1937.52600,2246.38,15.76,-450.94,3.76
1937.54600,2246.31,15.76,-450.92,3.76
1937.56600,2246.23,15.76,-450.91,3.76
1937.58600,2246.16,15.76,-450.90,3.76
1937.60600,2246.08,15.76,-450.88,3.76
1937.62600,2246.01,15.76,-450.87,3.76
1937.64600,2245.94,15.76,-450.85,3.76
1937.66600,2245.86,15.76,-450.84,3.76
1937.68600,2245.79,15.75,-450.83,3.76
1937.70600,2245.72,15.75,-450.81,3.76
1937.72600,2245.64,15.75,-450.80,3.76
1937.74600,2245.57,15.75,-450.79,3.76
1937.76600,2245.50,15.75,-450.77,3.76
1937.78600,2245.42,15.75,-450.76,3.76
1937.80600,2245.35,15.75,-450.75,3.76
1937.82600,2245.28,15.75,-450.73,3.76
1937.84600,2245.20,15.75,-450.72,3.76
1937.86600,2245.13,15.75,-450.70,3.76
1937.88600,2245.06,15.75,-450.69,3.76
1937.90600,2244.98,15.75,-450.68,3.76
1937.92600,2244.91,15.75,-450.66,3.76
1937.94600,2244.84,15.75,-450.65,3.76
1937.96600,2244.76,15.75,-450.64,3.76
1937.98600,2244.69,15.75,-450.62,3.76
1938.00600,2244.62,15.75,-450.61,3.76
1938.02600,2244.54,15.75,-450.60,3.76
1938.04600,2244.47,15.75,-450.58,3.76
1938.06600,2244.40,15.75,-450.57,3.76
1938.08600,2244.32,15.75,-450.55,3.76
1938.10600,2244.25,15.75,-450.54,3.76
1938.12600,2244.18,15.75,-450.53,3.76
1938.14600,2244.10,15.75,-450.51,3.76
1938.16600,2244.03,15.75,-450.50,3.76
1938.18600,2243.96,15.75,-450.49,3.76
1938.20600,2243.88,15.75,-450.47,3.76
1938.22600,2243.81,15.75,-450.46,3.76
1938.24600,2243.74,15.75,-450.45,3.76
1938.26600,2243.67,15.75,-450.43,3.76
1938.28600,2243.59,15.75,-450.42,3.76
1938.30600,2243.52,15.75,-450.41,3.76
1938.32600,2243.45,15.74,-450.39,3.76
1938.34600,2243.37,15.74,-450.38,3.76
1938.36600,2243.30,15.74,-450.36,3.76
1938.38600,2243.23,15.74,-450.35,3.76
1938.40600,2243.15,15.74,-450.34,3.76
1938.42600,2243.08,15.74,-450.32,3.76
1938.44600,2243.01,15.74,-450.31,3.76
1938.46600,2242.93,15.74,-450.30,3.76
1938.48600,2242.86,15.74,-450.28,3.76
1938.50600,2242.79,15.74,-450.27,3.76
1938.52600,2242.71,15.74,-450.26,3.76
1938.54600,2242.64,15.74,-450.24,3.76
1938.56600,2242.57,15.74,-450.23,3.75
1938.58600,2242.50,15.74,-450.22,3.75
1938.60600,2242.42,15.74,-450.20,3.75
1938.62600,2242.35,15.74,-450.19,3.75
1938.64600,2242.28,15.74,-450.17,3.75
1938.66600,2242.20,15.74,-450.16,3.75
1938.68600,2242.13,15.74,-450.15,3.75
1938.70600,2242.06,15.74,-450.13,3.75
1938.72600,2241.98,15.74,-450.12,3.75
1938.74600,2241.91,15.74,-450.11,3.75
1938.76600,2241.84,15.74,-450.09,3.75
1938.78600,2241.76,15.74,-450.08,3.75
1938.80600,2241.69,15.74,-450.07,3.75
1938.82600,2241.62,15.74,-450.05,3.75
1938.84600,2241.55,15.74,-450.04,3.75
1938.86600,2241.47,15.74,-450.02,3.75
1938.88600,2241.40,15.74,-450.01,3.75
1938.90600,2241.33,15.74,-450.00,3.75
1938.92600,2241.25,15.74,-449.98,3.75
1938.94600,2241.18,15.74,-449.97,3.75
1938.96600,2241.11,15.73,-449.96,3.75
1938.98600,2241.03,15.73,-449.94,3.75
1939.00600,2240.96,15.73,-449.93,3.75
1939.02600,2240.89,15.73,-449.92,3.75
1939.04600,2240.82,15.73,-449.90,3.75
1939.06600,2240.74,15.73,-449.89,3.75
1939.08600,2240.67,15.73,-449.88,3.75
1939.10600,2240.60,15.73,-449.86,3.75
1939.12600,2240.52,15.73,-449.85,3.75
1939.14600,2240.45,15.73,-449.84,3.75
1939.16600,2240.38,15.73,-449.82,3.75
1939.18600,2240.31,15.73,-449.81,3.75
1939.20600,2240.23,15.73,-449.79,3.75
1939.22600,2240.16,15.73,-449.78,3.75
1939.24600,2240.09,15.73,-449.77,3.75
1939.26600,2240.01,15.73,-449.75,3.75
1939.28600,2239.94,15.73,-449.74,3.75
1939.30600,2239.87,15.73,-449.73,3.75
1939.32600,2239.80,15.73,-449.71,3.75
1939.34600,2239.72,15.73,-449.70,3.75
1939.36600,2239.65,15.73,-449.69,3.75
1939.38600,2239.58,15.73,-449.67,3.75
1939.40600,2239.50,15.73,-449.66,3.75
1939.42600,2239.43,15.73,-449.65,3.75
1939.44600,2239.36,15.73,-449.63,3.75
1939.46600,2239.29,15.73,-449.62,3.75
1939.48600,2239.21,15.73,-449.60,3.75
1939.50600,2239.14,15.73,-449.59,3.75
1939.52600,2239.07,15.73,-449.58,3.75
1939.54600,2238.99,15.73,-449.56,3.75
1939.56600,2238.92,15.73,-449.55,3.75
1939.58600,2238.85,15.72,-449.54,3.75
1939.60600,2238.78,15.72,-449.52,3.75
1939.62600,2238.70,15.72,-449.51,3.75
1939.64600,2238.63,15.72,-449.50,3.75
1939.66600,2238.56,15.72,-449.48,3.75
1939.68600,2238.49,15.72,-449.47,3.75
1939.70600,2238.41,15.72,-449.46,3.75
1939.72600,2238.34,15.72,-449.44,3.75
1939.74600,2238.27,15.72,-449.43,3.75
1939.76600,2238.20,15.72,-449.42,3.75
1939.78600,2238.12,15.72,-449.40,3.75
1939.80600,2238.05,15.72,-449.39,3.75
1939.82600,2237.98,15.72,-449.38,3.75
1939.84600,2237.90,15.72,-449.36,3.75
1939.86600,2237.83,15.72,-449.35,3.75
1939.88600,2237.76,15.72,-449.33,3.75
1939.90600,2237.69,15.72,-449.32,3.75
1939.92600,2237.61,15.72,-449.31,3.75
1939.94600,2237.54,15.72,-449.29,3.75
1939.96600,2237.47,15.72,-449.28,3.75
1939.98600,2237.40,15.72,-449.27,3.75
1940.00600,2237.32,15.72,-449.25,3.75
1940.02600,2237.25,15.72,-449.24,3.75
1940.04600,2237.18,15.72,-449.23,3.75
1940.06600,2237.11,15.72,-449.21,3.75
1940.08600,2237.03,15.72,-449.20,3.75
1940.10600,2236.96,15.72,-449.19,3.75
1940.12600,2236.89,15.72,-449.17,3.75
1940.14600,2236.82,15.72,-449.16,3.75
1940.16600,2236.74,15.72,-449.15,3.75
1940.18600,2236.67,15.72,-449.13,3.75
1940.20600,2236.60,15.72,-449.12,3.75
1940.22600,2236.53,15.71,-449.11,3.75
1940.24600,2236.45,15.71,-449.09,3.75
1940.26600,2236.38,15.71,-449.08,3.75
1940.28600,2236.31,15.71,-449.06,3.75
1940.30600,2236.24,15.71,-449.05,3.75
1940.32600,2236.16,15.71,-449.04,3.75
1940.34600,2236.09,15.71,-449.02,3.75
1940.36600,2236.02,15.71,-449.01,3.75
1940.38600,2235.95,15.71,-449.00,3.75
1940.40600,2235.87,15.71,-448.98,3.75
1940.42600,2235.80,15.71,-448.97,3.75
1940.44600,2235.73,15.71,-448.96,3.75
1940.46600,2235.66,15.71,-448.94,3.75
1940.48600,2235.58,15.71,-448.93,3.75
1940.50600,2235.51,15.71,-448.92,3.75
1940.52600,2235.44,15.71,-448.90,3.75
1940.54600,2235.37,15.71,-448.89,3.75
1940.56600,2235.29,15.71,-448.88,3.75
1940.58600,2235.22,15.71,-448.86,3.75
1940.60600,2235.15,15.71,-448.85,3.75
1940.62600,2235.08,15.71,-448.84,3.75
1940.64600,2235.00,15.71,-448.82,3.75
1940.66600,2234.93,15.71,-448.81,3.75
1940.68600,2234.86,15.71,-448.80,3.75
1940.70600,2234.79,15.71,-448.78,3.75
1940.72600,2234.71,15.71,-448.77,3.75
1940.74600,2234.64,15.71,-448.75,3.75
1940.76600,2234.57,15.71,-448.74,3.75
1940.78600,2234.50,15.71,-448.73,3.75
1940.80600,2234.43,15.71,-448.71,3.75
1940.82600,2234.35,15.71,-448.70,3.75
1940.84600,2234.28,15.71,-448.69,3.75
1940.86600,2234.21,15.70,-448.67,3.75
1940.88600,2234.14,15.70,-448.66,3.75
1940.90600,2234.06,15.70,-448.65,3.75
1940.92600,2233.99,15.70,-448.63,3.75
1940.94600,2233.92,15.70,-448.62,3.75
1940.96600,2233.85,15.70,-448.61,3.75
1940.98600,2233.77,15.70,-448.59,3.75
1941.00600,2233.70,15.70,-448.58,3.75
1941.02600,2233.63,15.70,-448.57,3.75
1941.04600,2233.56,15.70,-448.55,3.75
1941.06600,2233.49,15.70,-448.54,3.75
1941.08600,2233.41,15.70,-448.53,3.75
1941.10600,2233.34,15.70,-448.51,3.75
1941.12600,2233.27,15.70,-448.50,3.75
1941.14600,2233.20,15.70,-448.49,3.75
1941.16600,2233.13,15.70,-448.47,3.75
1941.18600,2233.05,15.70,-448.46,3.75
1941.20600,2232.98,15.70,-448.45,3.75
1941.22600,2232.91,15.70,-448.43,3.75
1941.24600,2232.84,15.70,-448.42,3.74
1941.26600,2232.76,15.70,-448.41,3.74
1941.28600,2232.69,15.70,-448.39,3.74
1941.30600,2232.62,15.70,-448.38,3.74
1941.32600,2232.55,15.70,-448.36,3.74
1941.34600,2232.48,15.70,-448.35,3.74
1941.36600,2232.40,15.70,-448.34,3.74
1941.38600,2232.33,15.70,-448.32,3.74
1941.40600,2232.26,15.70,-448.31,3.74
1941.42600,2232.19,15.70,-448.30,3.74
1941.44600,2232.12,15.70,-448.28,3.74
1941.46600,2232.04,15.70,-448.27,3.74
1941.48600,2231.97,15.70,-448.26,3.74
1941.50600,2231.90,15.69,-448.24,3.74
1941.52600,2231.83,15.69,-448.23,3.74
1941.54600,2231.75,15.69,-448.22,3.74
1941.56600,2231.68,15.69,-448.20,3.74
1941.58600,2231.61,15.69,-448.19,3.74
1941.60600,2231.54,15.69,-448.18,3.74
1941.62600,2231.47,15.69,-448.16,3.74
1941.64600,2231.39,15.69,-448.15,3.74
1941.66600,2231.32,15.69,-448.14,3.74
1941.68600,2231.25,15.69,-448.12,3.74
1941.70600,2231.18,15.69,-448.11,3.74
1941.72600,2231.11,15.69,-448.10,3.74
1941.74600,2231.03,15.69,-448.08,3.74
1941.76600,2230.96,15.69,-448.07,3.74
1941.78600,2230.89,15.69,-448.06,3.74
1941.80600,2230.82,15.69,-448.04,3.74
1941.82600,2230.75,15.69,-448.03,3.74
1941.84600,2230.67,15.69,-448.02,3.74
1941.86600,2230.60,15.69,-448.00,3.74
1941.88600,2230.53,15.69,-447.99,3.74
1941.90600,2230.46,15.69,-447.98,3.74
1941.92600,2230.39,15.69,-447.96,3.74
1941.94600,2230.32,15.69,-447.95,3.74
1941.96600,2230.24,15.69,-447.94,3.74
1941.98600,2230.17,15.69,-447.92,3.74
1942.00600,2230.10,15.69,-447.91,3.74
1942.02600,2230.03,15.69,-447.90,3.74
1942.04600,2229.96,15.69,-447.88,3.74
1942.06600,2229.88,15.69,-447.87,3.74
1942.08600,2229.81,15.69,-447.86,3.74
1942.10600,2229.74,15.69,-447.84,3.74
1942.12600,2229.67,15.69,-447.83,3.74
1942.14600,2229.60,15.68,-447.82,3.74
1942.16600,2229.52,15.68,-447.80,3.74
1942.18600,2229.45,15.68,-447.79,3.74
1942.20600,2229.38,15.68,-447.78,3.74
1942.22600,2229.31,15.68,-447.76,3.74
1942.24600,2229.24,15.68,-447.75,3.74
1942.26600,2229.17,15.68,-447.74,3.74
1942.28600,2229.09,15.68,-447.72,3.74
1942.30600,2229.02,15.68,-447.71,3.74
