Cs1,6p1/2,,,
1639.08200,176.10,18.80,0.00,0.00
1639.10200,176.05,18.80,0.00,0.00
1639.12200,176.00,18.80,0.00,0.00
1639.14200,175.96,18.80,0.00,0.00
1639.16200,175.91,18.80,0.00,0.00
1639.18200,175.86,18.80,0.00,0.00
1639.20200,175.82,18.80,0.00,0.00
1639.22200,175.77,18.80,0.00,0.00
1639.24200,175.72,18.81,0.00,0.00
1639.26200,175.67,18.81,0.00,0.00
1639.28200,175.63,18.81,0.00,0.00
1639.30200,175.58,18.81,0.00,0.00
1639.32200,175.53,18.81,0.00,0.00
1639.34200,175.49,18.81,0.00,0.00
1639.36200,175.44,18.81,0.00,0.00
1639.38200,175.39,18.81,0.00,0.00
1639.40200,175.35,18.81,0.00,0.00
1639.42200,175.30,18.81,0.00,0.00
1639.44200,175.25,18.81,0.00,0.00
1639.46200,175.21,18.81,0.00,0.00
1639.48200,175.16,18.81,0.00,0.00
1639.50200,175.11,18.81,0.00,0.00
1639.52200,175.07,18.81,0.00,0.00
1639.54200,175.02,18.81,0.00,0.00
1639.56200,174.97,18.81,0.00,0.00
1639.58200,174.93,18.81,0.00,0.00
1639.60200,174.88,18.82,0.00,0.00
1639.62200,174.83,18.82,0.00,0.00
1639.64200,174.79,18.82,0.00,0.00
1639.66200,174.74,18.82,0.00,0.00
1639.68200,174.69,18.82,0.00,0.00
1639.70200,174.65,18.82,0.00,0.00
1639.72200,174.60,18.82,0.00,0.00
1639.74200,174.55,18.82,0.00,0.00
1639.76200,174.51,18.82,0.00,0.00
1639.78200,174.46,18.82,0.00,0.00
1639.80200,174.41,18.82,0.00,0.00
1639.82200,174.37,18.82,0.00,0.00
1639.84200,174.32,18.82,0.00,0.00
1639.86200,174.27,18.82,0.00,0.00
1639.88200,174.23,18.82,0.00,0.00
1639.90200,174.18,18.82,0.00,0.00
1639.92200,174.13,18.82,0.00,0.00
1639.94200,174.09,18.83,0.00,0.00
1639.96200,174.04,18.83,0.00,0.00
1639.98200,173.99,18.83,0.00,0.00
1640.00200,173.95,18.83,0.00,0.00
1640.02200,173.90,18.83,0.00,0.00
1640.04200,173.85,18.83,0.00,0.00
1640.06200,173.81,18.83,0.00,0.00
1640.08200,173.76,18.83,0.00,0.00
1640.10200,173.71,18.83,0.00,0.00
1640.12200,173.67,18.83,0.00,0.00
1640.14200,173.62,18.83,0.00,0.00
1640.16200,173.57,18.83,0.00,0.00
1640.18200,173.53,18.83,0.00,0.00
1640.20200,173.48,18.83,0.00,0.00
1640.22200,173.43,18.83,0.00,0.00
1640.24200,173.39,18.83,0.00,0.00
1640.26200,173.34,18.83,0.00,0.00
1640.28200,173.29,18.83,0.00,0.00
1640.30200,173.25,18.84,0.00,0.00
1640.32200,173.20,18.84,0.00,0.00
1640.34200,173.15,18.84,0.00,0.00
1640.36200,173.11,18.84,0.00,0.00
1640.38200,173.06,18.84,0.00,0.00
1640.40200,173.01,18.84,0.00,0.00
1640.42200,172.97,18.84,0.00,0.00
1640.44200,172.92,18.84,0.00,0.00
1640.46200,172.87,18.84,0.00,0.00
1640.48200,172.83,18.84,0.00,0.00
1640.50200,172.78,18.84,0.00,0.00
1640.52200,172.73,18.84,0.00,0.00
1640.54200,172.69,18.84,0.00,0.00
1640.56200,172.64,18.84,0.00,0.00
1640.58200,172.59,18.84,0.00,0.00
1640.60200,172.55,18.84,0.00,0.00
1640.62200,172.50,18.84,0.00,0.00
1640.64200,172.45,18.85,0.00,0.00
1640.66200,172.41,18.85,0.00,0.00
1640.68200,172.36,18.85,0.00,0.00
1640.70200,172.31,18.85,0.00,0.00
1640.72200,172.27,18.85,0.00,0.00
1640.74200,172.22,18.85,0.00,0.00
1640.76200,172.18,18.85,0.00,0.00
1640.78200,172.13,18.85,0.00,0.00
1640.80200,172.08,18.85,0.00,0.00
1640.82200,172.04,18.85,0.00,0.00
1640.84200,171.99,18.85,0.00,0.00
1640.86200,171.94,18.85,0.00,0.00
1640.88200,171.90,18.85,0.00,0.00
1640.90200,171.85,18.85,0.00,0.00
1640.92200,171.80,18.85,0.00,0.00
1640.94200,171.76,18.85,0.00,0.00
1640.96200,171.71,18.85,0.00,0.00
1640.98200,171.66,18.85,0.00,0.00
1641.00200,171.62,18.86,0.00,0.00
1641.02200,171.57,18.86,0.00,0.00
1641.04200,171.52,18.86,0.00,0.00
1641.06200,171.48,18.86,0.00,0.00
1641.08200,171.43,18.86,0.00,0.00
1641.10200,171.39,18.86,0.00,0.00
1641.12200,171.34,18.86,0.00,0.00
1641.14200,171.29,18.86,0.00,0.00
1641.16200,171.25,18.86,0.00,0.00
1641.18200,171.20,18.86,0.00,0.00
1641.20200,171.15,18.86,0.00,0.00
1641.22200,171.11,18.86,0.00,0.00
1641.24200,171.06,18.86,0.00,0.00
1641.26200,171.01,18.86,0.00,0.00
1641.28200,170.97,18.86,0.00,0.00
1641.30200,170.92,18.86,0.00,0.00
1641.32200,170.87,18.86,0.00,0.00
1641.34200,170.83,18.87,0.00,0.00
1641.36200,170.78,18.87,0.00,0.00
1641.38200,170.74,18.87,0.00,0.00
1641.40200,170.69,18.87,0.00,0.00
1641.42200,170.64,18.87,0.00,0.00
1641.44200,170.60,18.87,0.00,0.00
1641.46200,170.55,18.87,0.00,0.00
1641.48200,170.50,18.87,0.00,0.00
1641.50200,170.46,18.87,0.00,0.00
1641.52200,170.41,18.87,0.00,0.00
1641.54200,170.36,18.87,0.00,0.00
1641.56200,170.32,18.87,0.00,0.00
1641.58200,170.27,18.87,0.00,0.00
1641.60200,170.23,18.87,0.00,0.00
1641.62200,170.18,18.87,0.00,0.00
1641.64200,170.13,18.87,0.00,0.00
1641.66200,170.09,18.87,0.00,0.00
1641.68200,170.04,18.87,0.00,0.00
1641.70200,169.99,18.88,0.00,0.00
1641.72200,169.95,18.88,0.00,0.00
1641.74200,169.90,18.88,0.00,0.00
1641.76200,169.85,18.88,0.00,0.00
1641.78200,169.81,18.88,0.00,0.00
1641.80200,169.76,18.88,0.00,0.00
1641.82200,169.72,18.88,0.00,0.00
1641.84200,169.67,18.88,0.00,0.00
1641.86200,169.62,18.88,0.00,0.00
1641.88200,169.58,18.88,0.00,0.00
1641.90200,169.53,18.88,0.00,0.00
1641.92200,169.48,18.88,0.00,0.00
1641.94200,169.44,18.88,0.00,0.00
1641.96200,169.39,18.88,0.00,0.00
1641.98200,169.35,18.88,0.00,0.00
1642.00200,169.30,18.88,0.00,0.00
1642.02200,169.25,18.88,0.00,0.00
1642.04200,169.21,18.89,0.00,0.00
1642.06200,169.16,18.89,0.00,0.00
1642.08200,169.11,18.89,0.00,0.00
1642.10200,169.07,18.89,0.00,0.00
1642.12200,169.02,18.89,0.00,0.00
1642.14200,168.98,18.89,0.00,0.00
1642.16200,168.93,18.89,0.00,0.00
1642.18200,168.88,18.89,0.00,0.00
1642.20200,168.84,18.89,0.00,0.00
1642.22200,168.79,18.89,0.00,0.00
1642.24200,168.74,18.89,0.00,0.00
1642.26200,168.70,18.89,0.00,0.00
1642.28200,168.65,18.89,0.00,0.00
1642.30200,168.61,18.89,0.00,0.00
1642.32200,168.56,18.89,0.00,0.00
1642.34200,168.51,18.89,0.00,0.00
1642.36200,168.47,18.89,0.00,0.00
1642.38200,168.42,18.89,0.00,0.00
1642.40200,168.37,18.90,0.00,0.00
1642.42200,168.33,18.90,0.00,0.00
1642.44200,168.28,18.90,0.00,0.00
1642.46200,168.24,18.90,0.00,0.00
1642.48200,168.19,18.90,0.00,0.00
1642.50200,168.14,18.90,0.00,0.00
1642.52200,168.10,18.90,0.00,0.00
1642.54200,168.05,18.90,0.00,0.00
1642.56200,168.00,18.90,0.00,0.00
1642.58200,167.96,18.90,0.00,0.00
1642.60200,167.91,18.90,0.00,0.00
1642.62200,167.87,18.90,0.00,0.00
1642.64200,167.82,18.90,0.00,0.00
1642.66200,167.77,18.90,0.00,0.00
1642.68200,167.73,18.90,0.00,0.00
1642.70200,167.68,18.90,0.00,0.00
1642.72200,167.64,18.90,0.00,0.00
1642.74200,167.59,18.91,0.00,0.00
1642.76200,167.54,18.91,0.00,0.00
1642.78200,167.50,18.91,0.00,0.00
1642.80200,167.45,18.91,0.00,0.00
1642.82200,167.40,18.91,0.00,0.00
1642.84200,167.36,18.91,0.00,0.00
1642.86200,167.31,18.91,0.00,0.00
1642.88200,167.27,18.91,0.00,0.00
1642.90200,167.22,18.91,0.00,0.00
1642.92200,167.17,18.91,0.00,0.00
1642.94200,167.13,18.91,0.00,0.00
1642.96200,167.08,18.91,0.00,0.00
1642.98200,167.04,18.91,0.00,0.00
1643.00200,166.99,18.91,0.00,0.00
1643.02200,166.94,18.91,0.00,0.00
1643.04200,166.90,18.91,0.00,0.00
1643.06200,166.85,18.91,0.00,0.00
1643.08200,166.81,18.91,0.00,0.00
1643.10200,166.76,18.92,0.00,0.00
1643.12200,166.71,18.92,0.00,0.00
1643.14200,166.67,18.92,0.00,0.00
1643.16200,166.62,18.92,0.00,0.00
1643.18200,166.58,18.92,0.00,0.00
1643.20200,166.53,18.92,0.00,0.00
1643.22200,166.48,18.92,0.00,0.00
1643.24200,166.44,18.92,0.00,0.00
1643.26200,166.39,18.92,0.00,0.00
1643.28200,166.34,18.92,0.00,0.00
1643.30200,166.30,18.92,0.00,0.00
1643.32200,166.25,18.92,0.00,0.00
1643.34200,166.21,18.92,0.00,0.00
1643.36200,166.16,18.92,0.00,0.00
1643.38200,166.11,18.92,0.00,0.00
1643.40200,166.07,18.92,0.00,0.00
1643.42200,166.02,18.92,0.00,0.00
1643.44200,165.98,18.93,0.00,0.00
1643.46200,165.93,18.93,0.00,0.00
1643.48200,165.88,18.93,0.00,0.00
1643.50200,165.84,18.93,0.00,0.00
1643.52200,165.79,18.93,0.00,0.00
1643.54200,165.75,18.93,0.00,0.00
1643.56200,165.70,18.93,0.00,0.00
1643.58200,165.65,18.93,0.00,0.00
1643.60200,165.61,18.93,0.00,0.00
1643.62200,165.56,18.93,0.00,0.00
1643.64200,165.52,18.93,0.00,0.00
1643.66200,165.47,18.93,0.00,0.00
1643.68200,165.42,18.93,0.00,0.00
1643.70200,165.38,18.93,0.00,0.00
1643.72200,165.33,18.93,0.00,0.00
1643.74200,165.29,18.93,0.00,0.00
1643.76200,165.24,18.93,0.00,0.00
1643.78200,165.20,18.93,0.00,0.00
1643.80200,165.15,18.94,0.00,0.00
1643.82200,165.10,18.94,0.00,0.00
1643.84200,165.06,18.94,0.00,0.00
1643.86200,165.01,18.94,0.00,0.00
1643.88200,164.97,18.94,0.00,0.00
1643.90200,164.92,18.94,0.00,0.00
1643.92200,164.87,18.94,0.00,0.00
1643.94200,164.83,18.94,0.00,0.00
1643.96200,164.78,18.94,0.00,0.00
1643.98200,164.74,18.94,0.00,0.00
1644.00200,164.69,18.94,0.00,0.00
1644.02200,164.64,18.94,0.00,0.00
1644.04200,164.60,18.94,0.00,0.00
1644.06200,164.55,18.94,0.00,0.00
1644.08200,164.51,18.94,0.00,0.00
1644.10200,164.46,18.94,0.00,0.00
1644.12200,164.41,18.94,0.00,0.00
1644.14200,164.37,18.95,0.00,0.00
1644.16200,164.32,18.95,0.00,0.00
1644.18200,164.28,18.95,0.00,0.00
1644.20200,164.23,18.95,0.00,0.00
1644.22200,164.19,18.95,0.00,0.00
1644.24200,164.14,18.95,0.00,0.00
1644.26200,164.09,18.95,0.00,0.00
1644.28200,164.05,18.95,0.00,0.00
1644.30200,164.00,18.95,0.00,0.00
1644.32200,163.96,18.95,0.00,0.00
1644.34200,163.91,18.95,0.00,0.00
1644.36200,163.86,18.95,0.00,0.00
1644.38200,163.82,18.95,0.00,0.00
1644.40200,163.77,18.95,0.00,0.00
1644.42200,163.73,18.95,0.00,0.00
1644.44200,163.68,18.95,0.00,0.00
1644.46200,163.64,18.95,0.00,0.00
1644.48200,163.59,18.96,0.00,0.00
1644.50200,163.54,18.96,0.00,0.00
1644.52200,163.50,18.96,0.00,0.00
1644.54200,163.45,18.96,0.00,0.00
1644.56200,163.41,18.96,0.00,0.00
1644.58200,163.36,18.96,0.00,0.00
1644.60200,163.31,18.96,0.00,0.00
1644.62200,163.27,18.96,0.00,0.00
1644.64200,163.22,18.96,0.00,0.00
1644.66200,163.18,18.96,0.00,0.00
1644.68200,163.13,18.96,0.00,0.00
1644.70200,163.09,18.96,0.00,0.00
1644.72200,163.04,18.96,0.00,0.00
1644.74200,162.99,18.96,0.00,0.00
1644.76200,162.95,18.96,0.00,0.00
1644.78200,162.90,18.96,0.00,0.00
1644.80200,162.86,18.96,0.00,0.00
1644.82200,162.81,18.96,0.00,0.00
1644.84200,162.77,18.97,0.00,0.00
1644.86200,162.72,18.97,0.00,0.00
1644.88200,162.67,18.97,0.00,0.00
1644.90200,162.63,18.97,0.00,0.00
1644.92200,162.58,18.97,0.00,0.00
1644.94200,162.54,18.97,0.00,0.00
1644.96200,162.49,18.97,0.00,0.00
1644.98200,162.45,18.97,0.00,0.00
1645.00200,162.40,18.97,0.00,0.00
1645.02200,162.35,18.97,0.00,0.00
1645.04200,162.31,18.97,0.00,0.00
1645.06200,162.26,18.97,0.00,0.00
1645.08200,162.22,18.97,0.00,0.00
1645.10200,162.17,18.97,0.00,0.00
1645.12200,162.13,18.97,0.00,0.00
1645.14200,162.08,18.97,0.00,0.00
1645.16200,162.03,18.97,0.00,0.00
1645.18200,161.99,18.98,0.00,0.00
1645.20200,161.94,18.98,0.00,0.00
1645.22200,161.90,18.98,0.00,0.00
1645.24200,161.85,18.98,0.00,0.00
1645.26200,161.81,18.98,0.00,0.00
1645.28200,161.76,18.98,0.00,0.00
1645.30200,161.71,18.98,0.00,0.00
1645.32200,161.67,18.98,0.00,0.00
1645.34200,161.62,18.98,0.00,0.00
1645.36200,161.58,18.98,0.00,0.00
1645.38200,161.53,18.98,0.00,0.00
1645.40200,161.49,18.98,0.00,0.00
1645.42200,161.44,18.98,0.00,0.00
1645.44200,161.39,18.98,0.00,0.00
1645.46200,161.35,18.98,0.00,0.00
1645.48200,161.30,18.98,0.00,0.00
1645.50200,161.26,18.98,0.00,0.00
1645.52200,161.21,18.99,0.00,0.00
1645.54200,161.17,18.99,0.00,0.00
1645.56200,161.12,18.99,0.00,0.00
1645.58200,161.08,18.99,0.00,0.00
1645.60200,161.03,18.99,0.00,0.00
1645.62200,160.98,18.99,0.00,0.00
1645.64200,160.94,18.99,0.00,0.00
1645.66200,160.89,18.99,0.00,0.00
1645.68200,160.85,18.99,0.00,0.00
1645.70200,160.80,18.99,0.00,0.00
1645.72200,160.76,18.99,0.00,0.00
1645.74200,160.71,18.99,0.00,0.00
1645.76200,160.66,18.99,0.00,0.00
1645.78200,160.62,18.99,0.00,0.00
1645.80200,160.57,18.99,0.00,0.00
1645.82200,160.53,18.99,0.00,0.00
1645.84200,160.48,18.99,0.00,0.00
1645.86200,160.44,18.99,0.00,0.00
1645.88200,160.39,19.00,0.00,0.00
1645.90200,160.35,19.00,0.00,0.00
1645.92200,160.30,19.00,0.00,0.00
1645.94200,160.25,19.00,0.00,0.00
1645.96200,160.21,19.00,0.00,0.00
1645.98200,160.16,19.00,0.00,0.00
1646.00200,160.12,19.00,0.00,0.00
1646.02200,160.07,19.00,0.00,0.00
1646.04200,160.03,19.00,0.00,0.00
1646.06200,159.98,19.00,0.00,0.00
1646.08200,159.94,19.00,0.00,0.00
1646.10200,159.89,19.00,0.00,0.00
1646.12200,159.84,19.00,0.00,0.00
1646.14200,159.80,19.00,0.00,0.00
1646.16200,159.75,19.00,0.00,0.00
1646.18200,159.71,19.00,0.00,0.00
1646.20200,159.66,19.00,0.00,0.00
1646.22200,159.62,19.01,0.00,0.00
1646.24200,159.57,19.01,0.00,0.00
1646.26200,159.53,19.01,0.00,0.00
1646.28200,159.48,19.01,0.00,0.00
1646.30200,159.44,19.01,0.00,0.00
1646.32200,159.39,19.01,0.00,0.00
1646.34200,159.34,19.01,0.00,0.00
1646.36200,159.30,19.01,0.00,0.00
1646.38200,159.25,19.01,0.00,0.00
1646.40200,159.21,19.01,0.00,0.00
1646.42200,159.16,19.01,0.00,0.00
1646.44200,159.12,19.01,0.00,0.00
1646.46200,159.07,19.01,0.00,0.00
1646.48200,159.03,19.01,0.00,0.00
1646.50200,158.98,19.01,0.00,0.00
1646.52200,158.94,19.01,0.00,0.00
1646.54200,158.89,19.01,0.00,0.00
1646.56200,158.84,19.02,0.00,0.00
1646.58200,158.80,19.02,0.00,0.00
1646.60200,158.75,19.02,0.00,0.00
1646.62200,158.71,19.02,0.00,0.00
1646.64200,158.66,19.02,0.00,0.00
1646.66200,158.62,19.02,0.00,0.00
1646.68200,158.57,19.02,0.00,0.00
1646.70200,158.53,19.02,0.00,0.00
1646.72200,158.48,19.02,0.00,0.00
1646.74200,158.44,19.02,0.00,0.00
1646.76200,158.39,19.02,0.00,0.00
1646.78200,158.34,19.02,0.00,0.00
1646.80200,158.30,19.02,0.00,0.00
1646.82200,158.25,19.02,0.00,0.00
1646.84200,158.21,19.02,0.00,0.00
1646.86200,158.16,19.02,0.00,0.00
1646.88200,158.12,19.02,0.00,0.00
1646.90200,158.07,19.02,0.00,0.00
1646.92200,158.03,19.03,0.00,0.00
1646.94200,157.98,19.03,0.00,0.00
1646.96200,157.94,19.03,0.00,0.00
1646.98200,157.89,19.03,0.00,0.00
1647.00200,157.85,19.03,0.00,0.00
1647.02200,157.80,19.03,0.00,0.00
1647.04200,157.75,19.03,0.00,0.00
1647.06200,157.71,19.03,0.00,0.00
1647.08200,157.66,19.03,0.00,0.00
1647.10200,157.62,19.03,0.00,0.00
1647.12200,157.57,19.03,0.00,0.00
1647.14200,157.53,19.03,0.00,0.00
1647.16200,157.48,19.03,0.00,0.00
1647.18200,157.44,19.03,0.00,0.00
1647.20200,157.39,19.03,0.00,0.00
1647.22200,157.35,19.03,0.00,0.00
1647.24200,157.30,19.03,0.00,0.00
1647.26200,157.26,19.04,0.00,0.00
1647.28200,157.21,19.04,0.00,0.00
1647.30200,157.17,19.04,0.00,0.00
1647.32200,157.12,19.04,0.00,0.00
1647.34200,157.07,19.04,0.00,0.00
1647.36200,157.03,19.04,0.00,0.00
1647.38200,156.98,19.04,0.00,0.00
1647.40200,156.94,19.04,0.00,0.00
1647.42200,156.89,19.04,0.00,0.00
1647.44200,156.85,19.04,0.00,0.00
1647.46200,156.80,19.04,0.00,0.00
1647.48200,156.76,19.04,0.00,0.00
1647.50200,156.71,19.04,0.00,0.00
1647.52200,156.67,19.04,0.00,0.00
1647.54200,156.62,19.04,0.00,0.00
1647.56200,156.58,19.04,0.00,0.00
1647.58200,156.53,19.04,0.00,0.00
1647.60200,156.49,19.05,0.00,0.00
1647.62200,156.44,19.05,0.00,0.00
1647.64200,156.40,19.05,0.00,0.00
1647.66200,156.35,19.05,0.00,0.00
1647.68200,156.31,19.05,0.00,0.00
1647.70200,156.26,19.05,0.00,0.00
1647.72200,156.21,19.05,0.00,0.00
1647.74200,156.17,19.05,0.00,0.00
1647.76200,156.12,19.05,0.00,0.00
1647.78200,156.08,19.05,0.00,0.00
1647.80200,156.03,19.05,0.00,0.00
1647.82200,155.99,19.05,0.00,0.00
1647.84200,155.94,19.05,0.00,0.00
1647.86200,155.90,19.05,0.00,0.00
1647.88200,155.85,19.05,0.00,0.00
1647.90200,155.81,19.05,0.00,0.00
1647.92200,155.76,19.05,0.00,0.00
1647.94200,155.72,19.05,0.00,0.00
1647.96200,155.67,19.06,0.00,0.00
1647.98200,155.63,19.06,0.00,0.00
1648.00200,155.58,19.06,0.00,0.00
1648.02200,155.54,19.06,0.00,0.00
1648.04200,155.49,19.06,0.00,0.00
1648.06200,155.45,19.06,0.00,0.00
1648.08200,155.40,19.06,0.00,0.00
1648.10200,155.36,19.06,0.00,0.00
1648.12200,155.31,19.06,0.00,0.00
1648.14200,155.27,19.06,0.00,0.00
1648.16200,155.22,19.06,0.00,0.00
1648.18200,155.18,19.06,0.00,0.00
1648.20200,155.13,19.06,0.00,0.00
1648.22200,155.08,19.06,0.00,0.00
1648.24200,155.04,19.06,0.00,0.00
1648.26200,154.99,19.06,0.00,0.00
1648.28200,154.95,19.06,0.00,0.00
1648.30200,154.90,19.07,0.00,0.00
1648.32200,154.86,19.07,0.00,0.00
1648.34200,154.81,19.07,0.00,0.00
1648.36200,154.77,19.07,0.00,0.00
1648.38200,154.72,19.07,0.00,0.00
1648.40200,154.68,19.07,0.00,0.00
1648.42200,154.63,19.07,0.00,0.00
1648.44200,154.59,19.07,0.00,0.00
1648.46200,154.54,19.07,0.00,0.00
1648.48200,154.50,19.07,0.00,0.00
1648.50200,154.45,19.07,0.00,0.00
1648.52200,154.41,19.07,0.00,0.00
1648.54200,154.36,19.07,0.00,0.00
1648.56200,154.32,19.07,0.00,0.00
1648.58200,154.27,19.07,0.00,0.00
1648.60200,154.23,19.07,0.00,0.00
1648.62200,154.18,19.07,0.00,0.00
1648.64200,154.14,19.08,0.00,0.00
1648.66200,154.09,19.08,0.00,0.00
1648.68200,154.05,19.08,0.00,0.00
1648.70200,154.00,19.08,0.00,0.00
1648.72200,153.96,19.08,0.00,0.00
1648.74200,153.91,19.08,0.00,0.00
1648.76200,153.87,19.08,0.00,0.00
1648.78200,153.82,19.08,0.00,0.00
1648.80200,153.78,19.08,0.00,0.00
1648.82200,153.73,19.08,0.00,0.00
1648.84200,153.69,19.08,0.00,0.00
1648.86200,153.64,19.08,0.00,0.00
1648.88200,153.60,19.08,0.00,0.00
1648.90200,153.55,19.08,0.00,0.00
1648.92200,153.51,19.08,0.00,0.00
1648.94200,153.46,19.08,0.00,0.00
1648.96200,153.42,19.08,0.00,0.00
1648.98200,153.37,19.09,0.00,0.00
1649.00200,153.33,19.09,0.00,0.00
1649.02200,153.28,19.09,0.00,0.00
1649.04200,153.24,19.09,0.00,0.00
1649.06200,153.19,19.09,0.00,0.00
1649.08200,153.15,19.09,0.00,0.00
1649.10200,153.10,19.09,0.00,0.00
1649.12200,153.06,19.09,0.00,0.00
1649.14200,153.01,19.09,0.00,0.00
1649.16200,152.97,19.09,0.00,0.00
1649.18200,152.92,19.09,0.00,0.00
1649.20200,152.88,19.09,0.00,0.00
1649.22200,152.83,19.09,0.00,0.00
1649.24200,152.79,19.09,0.00,0.00
1649.26200,152.74,19.09,0.00,0.00
1649.28200,152.70,19.09,0.00,0.00
1649.30200,152.65,19.09,0.00,0.00
1649.32200,152.61,19.09,0.00,0.00
1649.34200,152.56,19.10,0.00,0.00
1649.36200,152.52,19.10,0.00,0.00
1649.38200,152.47,19.10,0.00,0.00
1649.40200,152.43,19.10,0.00,0.00
1649.42200,152.38,19.10,0.00,0.00
1649.44200,152.34,19.10,0.00,0.00
1649.46200,152.29,19.10,0.00,0.00
1649.48200,152.25,19.10,0.00,0.00
1649.50200,152.20,19.10,0.00,0.00
1649.52200,152.16,19.10,0.00,0.00
1649.54200,152.11,19.10,0.00,0.00
1649.56200,152.07,19.10,0.00,0.00
1649.58200,152.02,19.10,0.00,0.00
1649.60200,151.98,19.10,0.00,0.00
1649.62200,151.93,19.10,0.00,0.00
1649.64200,151.89,19.10,0.00,0.00
1649.66200,151.84,19.10,0.00,0.00
1649.68200,151.80,19.11,0.00,0.00
1649.70200,151.75,19.11,0.00,0.00
1649.72200,151.71,19.11,0.00,0.00
1649.74200,151.66,19.11,0.00,0.00
1649.76200,151.62,19.11,0.00,0.00
1649.78200,151.57,19.11,0.00,0.00
1649.80200,151.53,19.11,0.00,0.00
1649.82200,151.48,19.11,0.00,0.00
1649.84200,151.44,19.11,0.00,0.00
1649.86200,151.39,19.11,0.00,0.00
1649.88200,151.35,19.11,0.00,0.00
1649.90200,151.30,19.11,0.00,0.00
1649.92200,151.26,19.11,0.00,0.00
1649.94200,151.21,19.11,0.00,0.00
1649.96200,151.17,19.11,0.00,0.00
1649.98200,151.13,19.11,0.00,0.00
1650.00200,151.08,19.11,0.00,0.00
1650.02200,151.04,19.12,0.00,0.00
1650.04200,150.99,19.12,0.00,0.00
1650.06200,150.95,19.12,0.00,0.00
1650.08200,150.90,19.12,0.00,0.00
1650.10200,150.86,19.12,0.00,0.00
1650.12200,150.81,19.12,0.00,0.00
1650.14200,150.77,19.12,0.00,0.00
1650.16200,150.72,19.12,0.00,0.00
1650.18200,150.68,19.12,0.00,0.00
1650.20200,150.63,19.12,0.00,0.00
1650.22200,150.59,19.12,0.00,0.00
1650.24200,150.54,19.12,0.00,0.00
1650.26200,150.50,19.12,0.00,0.00
1650.28200,150.45,19.12,0.00,0.00
1650.30200,150.41,19.12,0.00,0.00
1650.32200,150.36,19.12,0.00,0.00
1650.34200,150.32,19.12,0.00,0.00
1650.36200,150.27,19.13,0.00,0.00
1650.38200,150.23,19.13,0.00,0.00
1650.40200,150.18,19.13,0.00,0.00
1650.42200,150.14,19.13,0.00,0.00
1650.44200,150.09,19.13,0.00,0.00
1650.46200,150.05,19.13,0.00,0.00
1650.48200,150.01,19.13,0.00,0.00
1650.50200,149.96,19.13,0.00,0.00
1650.52200,149.92,19.13,0.00,0.00
1650.54200,149.87,19.13,0.00,0.00
1650.56200,149.83,19.13,0.00,0.00
1650.58200,149.78,19.13,0.00,0.00
1650.60200,149.74,19.13,0.00,0.00
1650.62200,149.69,19.13,0.00,0.00
1650.64200,149.65,19.13,0.00,0.00
1650.66200,149.60,19.13,0.00,0.00
1650.68200,149.56,19.13,0.00,0.00
1650.70200,149.51,19.14,0.00,0.00
1650.72200,149.47,19.14,0.00,0.00
1650.74200,149.42,19.14,0.00,0.00
1650.76200,149.38,19.14,0.00,0.00
1650.78200,149.33,19.14,0.00,0.00
1650.80200,149.29,19.14,0.00,0.00
1650.82200,149.24,19.14,0.00,0.00
1650.84200,149.20,19.14,0.00,0.00
1650.86200,149.16,19.14,0.00,0.00
1650.88200,149.11,19.14,0.00,0.00
1650.90200,149.07,19.14,0.00,0.00
1650.92200,149.02,19.14,0.00,0.00
1650.94200,148.98,19.14,0.00,0.00
1650.96200,148.93,19.14,0.00,0.00
1650.98200,148.89,19.14,0.00,0.00
1651.00200,148.84,19.14,0.00,0.00
1651.02200,148.80,19.14,0.00,0.00
1651.04200,148.75,19.14,0.00,0.00
1651.06200,148.71,19.15,0.00,0.00
1651.08200,148.66,19.15,0.00,0.00
1651.10200,148.62,19.15,0.00,0.00
1651.12200,148.57,19.15,0.00,0.00
1651.14200,148.53,19.15,0.00,0.00
1651.16200,148.49,19.15,0.00,0.00
1651.18200,148.44,19.15,0.00,0.00
1651.20200,148.40,19.15,0.00,0.00
1651.22200,148.35,19.15,0.00,0.00
1651.24200,148.31,19.15,0.00,0.00
1651.26200,148.26,19.15,0.00,0.00
1651.28200,148.22,19.15,0.00,0.00
1651.30200,148.17,19.15,0.00,0.00
1651.32200,148.13,19.15,0.00,0.00
1651.34200,148.08,19.15,0.00,0.00
1651.36200,148.04,19.15,0.00,0.00
1651.38200,147.99,19.15,0.00,0.00
1651.40200,147.95,19.16,0.00,0.00
1651.42200,147.91,19.16,0.00,0.00
1651.44200,147.86,19.16,0.00,0.00
1651.46200,147.82,19.16,0.00,0.00
1651.48200,147.77,19.16,0.00,0.00
1651.50200,147.73,19.16,0.00,0.00
1651.52200,147.68,19.16,0.00,0.00
1651.54200,147.64,19.16,0.00,0.00
1651.56200,147.59,19.16,0.00,0.00
1651.58200,147.55,19.16,0.00,0.00
1651.60200,147.50,19.16,0.00,0.00
1651.62200,147.46,19.16,0.00,0.00
1651.64200,147.41,19.16,0.00,0.00
1651.66200,147.37,19.16,0.00,0.00
1651.68200,147.33,19.16,0.00,0.00
1651.70200,147.28,19.16,0.00,0.00
1651.72200,147.24,19.16,0.00,0.00
1651.74200,147.19,19.17,0.00,0.00
1651.76200,147.15,19.17,0.00,0.00
